Date,time,summary,icon,sunriseTime,sunsetTime,moonPhase,precipIntensity,precipIntensityMax,precipProbability,temperatureHigh,temperatureHighTime,temperatureLow,temperatureLowTime,apparentTemperatureHigh,apparentTemperatureHighTime,apparentTemperatureLow,apparentTemperatureLowTime,dewPoint,humidity,pressure,windSpeed,windGust,windGustTime,windBearing,cloudCover,uvIndex,uvIndexTime,visibility,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime,precipIntensityMaxTime,precipType,precipAccumulation,ozone
2015-05-21,1432195200,Clear throughout the day.,clear-day,1432210680,1432279860,0.14,0,0,0,72.55,1432263600,46.5,1432302960,72.05,1432263600,44.22,1432303080,36.99,0.42,1016.6,1.9,12.86,1432238160,271,0,5,1432245240,9.997,46.52,1432212900,72.74,1432265100,47.01,1432212900,72.24,1432265100,,,,
2015-05-22,1432281600,Clear throughout the day.,clear-day,1432296840,1432366500,0.17,0,0,0,78.81,1432348020,52.54,1432378740,78.31,1432348020,53.03,1432378740,39.64,0.43,1018,3.13,13.48,1432346400,57,0.01,5,1432331640,9.997,46.5,1432302960,78.81,1432348020,44.22,1432303080,78.31,1432348020,,,,
2015-05-23,1432368000,Clear throughout the day.,clear-day,1432383060,1432453080,0.2,0,0,0,86.54,1432432800,55.44,1432469340,86.04,1432432800,55.93,1432469340,31.59,0.29,1009.8,4.77,27.85,1432410960,150,0,5,1432418040,9.997,52.54,1432378740,86.54,1432432800,53.03,1432378740,86.04,1432432800,,,,
2015-05-24,1432454400,Light rain overnight.,clear-day,1432469280,1432539660,0.23,0,0,0,66.53,1432497600,48.42,1432560600,66.03,1432497600,48.24,1432561980,39.62,0.45,1014.3,3.34,19.8,1432460640,265,0.26,4,1432512000,9.997,55.44,1432469340,66.53,1432454400,55.93,1432469340,66.03,1432454400,,,,
2015-05-25,1432540800,Drizzle in the morning.,rain,1432555500,1432626300,0.26,0.0023,0.0395,1,69.69,1432606800,47.41,1432647000,69.19,1432606800,47.1,1432648560,42.99,0.58,1015.8,1.92,9.59,1432604520,274,0.52,5,1432587600,9.997,48.42,1432560600,69.69,1432611600,48.24,1432561980,69.19,1432611600,1432551720,rain,,
2015-05-26,1432627200,Partly cloudy throughout the day.,partly-cloudy-day,1432641720,1432712880,0.29,0,0,0,73.59,1432693200,48.54,1432727880,73.09,1432693200,49.03,1432727880,42.62,0.55,1017.2,2.54,12.03,1432699320,320,0.48,5,1432677240,9.997,47.41,1432647000,73.66,1432698000,47.1,1432648560,73.16,1432698000,1432648800,,,
2015-05-27,1432713600,Partly cloudy throughout the day.,partly-cloudy-day,1432727940,1432799460,0.33,0,0,0,75.62,1432772400,47.6,1432814400,75.12,1432772400,48.09,1432814400,44.66,0.51,1020,2,12.44,1432720980,280,0.32,6,1432764780,9.997,48.54,1432727880,76.55,1432785600,49.03,1432727880,76.05,1432785600,,,,
2015-05-28,1432800000,Partly cloudy throughout the day.,clear-day,1432814160,1432886100,0.36,0,0,0,68.56,1432864500,47.38,1432906500,68.06,1432864500,46.15,1432904460,43.78,0.56,1022.9,4.6,20.87,1432850040,269,0.31,5,1432851060,9.997,47.6,1432814400,68.56,1432864500,48.09,1432814400,68.06,1432864500,,,,
2015-05-29,1432886400,Clear throughout the day.,clear-day,1432900380,1432972680,0.39,0,0,0,70.61,1432948800,43.41,1432988820,70.11,1432948800,43.9,1432988820,39.39,0.49,1023.6,2.94,16.1,1432936860,290,0.2,6,1432937220,9.997,47.38,1432906500,71.54,1432958400,46.15,1432904460,71.04,1432958400,,,,
2015-05-30,1432972800,Clear throughout the day.,clear-day,1432986600,1433059260,0.42,0,0,0,72.63,1433031600,46.53,1433080620,72.13,1433031600,45.97,1433080680,39.97,0.49,1019.3,2.86,18.05,1433048280,346,0.01,6,1433022600,9.997,43.41,1432988820,72.63,1433031600,43.9,1432988820,72.13,1433031600,,,,
2015-05-31,1433059200,Clear throughout the day.,clear-day,1433072820,1433145840,0.45,0,0,0,70.76,1433118000,38.43,1433169060,70.26,1433118000,35.35,1433170920,35.87,0.44,1015.8,2.95,22.47,1433135040,47,0.12,6,1433109300,9.997,46.53,1433080620,70.76,1433118000,45.83,1433142000,70.26,1433118000,,,,
2016-04-01,1459497600,Partly cloudy throughout the day.,clear-day,1459523460,1459572660,0.8,0,0,0,26.56,1459558500,14.39,1459588800,23.1,1459547640,6.63,1459593000,10.6,0.62,1004.7,5.09,12.06,1459508400,306,0.22,2,1459548000,9.997,17.52,1459580400,27.61,1459497600,9.63,1459529820,23.1,1459547640,,,,
2016-04-02,1459584000,Flurries in the evening and overnight.,snow,1459609680,1459659240,0.84,0.0007,0.0119,0.99,26.84,1459642740,23.66,1459663200,19.27,1459648620,17.95,1459652400,11.02,0.68,1009.8,3.37,7.2,1459584000,292,0.92,2,1459636980,9.539,14.39,1459588800,26.84,1459642740,6.63,1459593000,25.6,1459657260,1459663500,snow,0.21,
2016-04-03,1459670400,Clear throughout the day.,snow,1459695840,1459745820,0.87,0.0013,0.0156,0.99,47.6,1459734000,28.82,1459780020,46.34,1459725300,25.84,1459781880,26.34,0.7,1014.7,2.86,7.68,1459735260,65,0.48,3,1459720800,9.219,25.69,1459670400,47.6,1459734000,20.54,1459670700,46.34,1459725300,1459674000,snow,0.31,
2016-04-04,1459756800,Clear throughout the day.,clear-day,1459782000,1459832400,0.91,0,0,0,49.64,1459813680,21.43,1459869660,45.85,1459813380,16.52,1459872000,21.86,0.49,1004.4,5.5,18.3,1459803660,41,0,3,1459807200,9.997,28.82,1459780020,49.64,1459813680,25.84,1459781880,45.85,1459813380,,,,
2016-04-05,1459843200,Clear throughout the day.,clear-day,1459868220,1459918980,0.95,0,0,0,38.52,1459908000,20.33,1459957200,37.13,1459911600,16.36,1459954800,14.47,0.55,999,3.61,8.28,1459843380,306,0,3,1459893540,9.997,21.43,1459869660,38.52,1459908000,16.06,1459873380,37.16,1459912020,,,,
2016-04-06,1459929600,Clear throughout the day.,clear-day,1459954380,1460005560,0.99,0,0,0,44.72,1459994100,24.28,1460039820,42.29,1459995840,20,1460041020,16.55,0.55,1009.6,2.35,8.05,1459979880,294,0.14,3,1459979940,9.997,20.33,1459957200,44.72,1459994100,16.36,1459954800,42.51,1460000340,,,,
2016-04-07,1460016000,Drizzle in the evening and overnight.,rain,1460040540,1460092140,0.03,0.0004,0.0078,0.99,45.57,1460073300,26.55,1460131200,41.98,1460066520,24.15,1460117400,18.52,0.54,1007.5,3.8,9.63,1460076900,304,0.27,3,1460066340,9.997,24.28,1460039820,45.57,1460073300,20,1460041020,41.98,1460066520,1460095200,rain,,
2016-04-08,1460102400,Light snow in the morning.,snow,1460126760,1460178720,0.07,0.0012,0.0179,1,39.57,1460170800,24.48,1460208000,39.07,1460170800,24.97,1460208000,21.1,0.65,1002.3,3.76,9.13,1460109600,301,0.65,2,1460156640,9.091,25.57,1460140200,39.96,1460173020,20.88,1460143500,39.46,1460173020,1460131500,snow,0.34,
2016-04-09,1460188800,Clear throughout the day.,clear-day,1460212920,1460265300,0.11,0,0,0,43.67,1460254080,31.31,1460302200,39.89,1460257200,28.88,1460303820,22.79,0.64,1005.6,3.08,10.75,1460243040,272,0.02,3,1460239080,9.997,24.48,1460208000,43.67,1460254080,24.97,1460208000,40.36,1460259720,,,,
2016-04-10,1460275200,Clear throughout the day.,clear-day,1460299080,1460351940,0.15,0,0,0,55.59,1460343600,30.52,1460383200,55.09,1460343600,31.01,1460383200,23.66,0.53,999.2,2.78,11.43,1460346840,240,0.14,3,1460325060,9.997,31.31,1460302200,55.8,1460344620,28.88,1460303820,55.3,1460344620,,,,
2016-04-11,1460361600,Clear throughout the day.,partly-cloudy-day,1460385300,1460438520,0.18,0,0,0,50.68,1460424660,25.55,1460473200,50.42,1460424660,26.04,1460473200,25.56,0.57,1005.2,2.91,8.36,1460426880,307,0.41,3,1460411880,9.997,30.52,1460383200,50.68,1460424660,31.01,1460383200,50.42,1460424660,,,,
2016-04-12,1460448000,Clear throughout the day.,clear-day,1460471460,1460525100,0.22,0,0,0,40.56,1460511600,22.56,1460559540,36.58,1460506440,16.04,1460561400,21.36,0.61,1007,4.38,10.99,1460512740,327,0.07,3,1460498280,9.997,25.55,1460473200,40.56,1460511600,25.03,1460484240,36.58,1460506440,,,,
2016-04-13,1460534400,Clear throughout the day.,clear-day,1460557680,1460611680,0.25,0,0,0,41.57,1460595600,24.56,1460649600,36.43,1460595420,25.05,1460649600,10.57,0.41,1009.3,4.4,9.11,1460602200,310,0.23,3,1460584620,9.997,22.56,1460559540,41.57,1460595600,16.04,1460561400,36.43,1460595420,,,,
2016-04-14,1460620800,Mostly cloudy throughout the day.,partly-cloudy-day,1460643840,1460698260,0.28,0,0,0,37.62,1460682000,21.56,1460732400,31.7,1460681220,15.79,1460732400,9.69,0.42,1008.2,3.59,9.56,1460681880,320,0.72,3,1460671200,9.997,24.47,1460655600,37.62,1460682000,21.33,1460663940,33.13,1460696580,,,,
2016-04-15,1460707200,Clear throughout the day.,clear-day,1460730000,1460784840,0.32,0,0,0,37.78,1460762640,19.5,1460815380,33.09,1460774940,19.99,1460815380,11.48,0.47,1005,4.24,8.36,1460764500,310,0.15,3,1460757420,9.997,21.56,1460732400,37.78,1460762640,15.79,1460732400,33.09,1460774940,,,,
2016-04-16,1460793600,Clear throughout the day.,clear-day,1460816220,1460871420,0.35,0,0,0,43.35,1460852040,23.5,1460894700,42.03,1460861880,23.99,1460894700,13.67,0.47,1011.6,3.14,6.72,1460857980,322,0.05,3,1460843940,9.997,19.5,1460815380,43.35,1460852040,19.99,1460815380,42.03,1460861880,,,,
2016-04-17,1460880000,Clear throughout the day.,clear-day,1460902380,1460958000,0.38,0,0,0,49.69,1460935200,28.53,1460984400,47.06,1460941140,29.02,1460984400,20.63,0.51,1014.3,2.32,8.74,1460945160,321,0.28,3,1460930220,9.997,23.5,1460894700,49.69,1460935200,23.99,1460894700,47.06,1460941140,1460948400,,,
2016-04-18,1460966400,Partly cloudy throughout the day.,partly-cloudy-day,1460988600,1461044640,0.41,0,0,0,51.65,1461033000,34.54,1461071100,51.15,1461033000,32.01,1461070860,22.62,0.51,1010.4,2.01,6.8,1461020160,291,0.49,3,1461018240,9.997,28.53,1460984400,51.65,1461033000,29.02,1460984400,51.15,1461033000,,,,
2016-04-19,1461052800,Clear throughout the day.,clear-day,1461074760,1461131220,0.44,0,0,0,54.54,1461118020,29.4,1461146940,54.04,1461118020,29.89,1461146940,24.59,0.5,1016.2,5.5,21.85,1461110280,109,0.05,3,1461104820,9.997,34.54,1461071100,54.54,1461118020,32.01,1461070860,54.04,1461118020,,,,
2016-04-20,1461139200,Clear throughout the day.,clear-day,1461160920,1461217800,0.47,0,0,0,57.68,1461198780,27.36,1461248400,57.18,1461198780,27.85,1461248400,21.89,0.41,1015.4,3.31,10.63,1461199200,49,0,4,1461189360,9.997,29.4,1461146940,57.68,1461198780,29.89,1461146940,57.18,1461198780,,,,
2016-04-21,1461225600,Clear throughout the day.,clear-day,1461247140,1461304380,0.5,0,0,0,54.85,1461280800,32.53,1461336840,54.35,1461280800,31.01,1461340740,24.65,0.5,1011.2,4.36,24.32,1461289920,338,0,4,1461275760,9.997,27.36,1461248400,54.85,1461280800,27.85,1461248400,54.35,1461280800,,,,
2016-04-22,1461312000,Clear throughout the day.,clear-day,1461333300,1461390960,0.53,0,0,0,50.58,1461373200,32.47,1461419280,50.08,1461373260,33.1,1461419700,22.47,0.47,1004.4,4.04,10.82,1461354840,315,0.2,4,1461362160,9.997,32.53,1461336840,50.58,1461373200,31.01,1461340740,50.1,1461380640,,,,
2016-04-23,1461398400,Clear throughout the day.,partly-cloudy-day,1461419520,1461477600,0.56,0,0,0,59.6,1461456420,35.54,1461510060,59.1,1461456420,31.05,1461495540,26.3,0.47,1004,3.44,9.71,1461468960,321,0.41,4,1461448500,9.997,32.47,1461419280,59.6,1461456420,33.1,1461419700,59.1,1461456420,,,,
2016-04-24,1461484800,Clear throughout the day.,clear-day,1461505680,1461564180,0.59,0,0,0,61.55,1461552960,32.89,1461595140,61.05,1461552960,28.78,1461592920,28.79,0.49,1010.1,3.38,7.92,1461542100,296,0,4,1461534900,9.997,35.54,1461510060,61.55,1461552960,31.05,1461495540,61.05,1461552960,,,,
2016-04-25,1461571200,Mostly cloudy throughout the day.,partly-cloudy-day,1461591840,1461650760,0.62,0,0,0,62.78,1461623400,32.37,1461677700,62.28,1461623400,32.86,1461677700,29.1,0.48,1003.2,2.62,8.83,1461614280,168,0.48,4,1461618360,9.997,32.89,1461595140,62.78,1461623400,28.78,1461592920,62.28,1461623400,,,,
2016-04-26,1461657600,Clear throughout the day.,clear-day,1461678060,1461737400,0.65,0,0,0,64.56,1461718500,45.53,1461751200,64.06,1461718500,43,1461750900,33.34,0.56,1002.2,2.36,10.14,1461733020,47,0.26,4,1461707700,9.997,32.37,1461677700,64.56,1461718500,32.86,1461677700,64.06,1461718500,,,,
2016-04-27,1461744000,Rain in the evening and overnight.,rain,1461764220,1461823980,0.68,0.013,0.1023,1,59.59,1461808380,36.39,1461842400,59.09,1461808380,35.6,1461859200,33.92,0.56,1004.1,4.33,11.54,1461811080,244,0.59,4,1461793800,9.441,39.55,1461826800,59.59,1461808380,37.84,1461824880,59.09,1461808380,1461816660,rain,,
2016-04-28,1461830400,Partly cloudy throughout the day.,rain,1461850440,1461910560,0.72,0.0023,0.049,1,59.53,1461891600,31.32,1461925800,59.03,1461891600,28.88,1461928020,31.53,0.64,1003.1,2.81,9.11,1461883920,91,0.55,4,1461879780,9.997,36.39,1461842400,59.53,1461891600,35.54,1461859740,59.03,1461891600,1461830400,rain,,
2016-04-29,1461916800,Clear throughout the day.,clear-day,1461936600,1461997140,0.75,0,0,0,58.66,1461979800,33.38,1462018320,58.16,1461979800,29.03,1462019400,25.26,0.46,1005.5,3.29,10.07,1461981420,144,0.22,4,1461961680,9.997,31.32,1461925800,58.66,1461979800,28.88,1461928020,58.16,1461979800,,,,
2016-04-30,1462003200,Clear throughout the day.,clear-day,1462022820,1462083780,0.79,0,0,0,60.54,1462064100,41.35,1462113600,60.04,1462064100,41.11,1462099560,22.09,0.38,1004.1,5.36,18.52,1462071900,91,0.12,4,1462053240,9.997,33.38,1462018320,60.54,1462064100,29.03,1462019400,60.04,1462064100,,,,
2016-05-01,1462089600,Clear throughout the day.,clear-day,1462108980,1462170360,0.82,0,0,0,61.6,1462153200,31.56,1462197420,61.1,1462153200,29.77,1462190580,27.22,0.4,1001.4,4.44,15.14,1462157880,111,0.25,4,1462135920,9.997,41.35,1462113600,61.6,1462153200,41.11,1462099560,61.1,1462153200,,,,
2016-05-02,1462176000,Light rain starting in the afternoon.,rain,1462195200,1462256940,0.86,0.0009,0.0182,0.99,56.58,1462229700,41.46,1462270800,56.08,1462229700,39.04,1462277280,31.73,0.59,1002.5,2.14,7.33,1462191360,113,0.49,4,1462222140,9.997,31.56,1462197420,56.58,1462229700,29.77,1462190580,56.08,1462229700,1462237200,rain,,
2016-05-03,1462262400,Rain in the morning.,rain,1462281360,1462343580,0.9,0.018,0.1244,1,57.68,1462324800,39.52,1462370760,57.18,1462324800,36.86,1462370400,34.16,0.63,1006.8,3.52,9.06,1462298520,207,0.87,4,1462316040,8.923,41.39,1462293600,57.68,1462324800,38.35,1462294740,57.18,1462324800,1462283760,rain,,
2016-05-04,1462348800,Drizzle in the afternoon and evening.,rain,1462367580,1462430160,0.94,0.0003,0.007,0.99,57.6,1462409580,33.52,1462453320,57.1,1462409580,34.01,1462453320,29.55,0.49,1008.6,2.86,11.08,1462417740,261,0.58,4,1462401120,9.997,39.52,1462370760,57.6,1462409580,36.86,1462370400,57.1,1462409580,1462410000,rain,,
2016-05-05,1462435200,Clear throughout the day.,clear-day,1462453740,1462516740,0.98,0,0,0,58.66,1462494600,38.47,1462539180,58.16,1462494600,38.54,1462538040,24.44,0.43,1007.5,2.83,9.71,1462485840,122,0.2,4,1462481460,9.997,33.52,1462453320,58.66,1462494600,34.01,1462453320,58.16,1462494600,,,,
2016-05-06,1462521600,Mostly cloudy throughout the day.,partly-cloudy-day,1462539960,1462603380,0.02,0,0,0,60.61,1462575600,36.27,1462628160,60.11,1462575600,36.76,1462628160,28.61,0.43,997.9,2.62,7.47,1462573860,300,0.63,3,1462571100,9.997,38.47,1462539180,60.61,1462575600,38.54,1462538040,60.11,1462575600,,,,
2016-05-07,1462608000,Mostly cloudy throughout the day.,partly-cloudy-day,1462626120,1462689960,0.06,0,0,0,56.73,1462674300,35.38,1462715280,56.23,1462674300,33.27,1462715700,35.64,0.64,1006.7,4.05,19.62,1462647660,247,0.6,3,1462657320,9.997,36.27,1462628160,56.73,1462674300,36.76,1462628160,56.23,1462674300,1462656960,,,
2016-05-08,1462694400,Partly cloudy throughout the day.,partly-cloudy-day,1462712340,1462776600,0.09,0,0,0,61.68,1462749660,42.5,1462799280,61.18,1462749660,42.99,1462799280,32.76,0.56,1015.1,2.7,11.62,1462748820,188,0.44,4,1462744140,9.997,35.38,1462715280,61.68,1462749660,33.27,1462715700,61.18,1462749660,,,,
2016-05-09,1462780800,Mostly cloudy throughout the day.,partly-cloudy-day,1462798500,1462863180,0.13,0,0,0,56.57,1462843500,32.54,1462885500,56.07,1462843500,30.66,1462888080,34.38,0.53,1019.7,2.25,8.7,1462842000,221,0.8,4,1462834740,9.997,42.5,1462799280,56.61,1462851600,42.99,1462799280,56.11,1462851600,,,,
2016-05-10,1462867200,Clear throughout the day.,clear-day,1462884720,1462949760,0.17,0,0,0,63.23,1462918260,38.48,1462972200,62.73,1462918260,37.97,1462976400,30.62,0.51,1024.8,3.65,8.76,1462910640,133,0.02,5,1462917240,9.997,32.54,1462885500,63.23,1462918260,30.66,1462888080,62.73,1462918260,,,,
2016-05-11,1462953600,Clear throughout the day.,clear-day,1462970880,1463036400,0.2,0,0,0,72.37,1463012940,48.51,1463061120,71.87,1463012940,49,1463061120,34.61,0.46,1024.1,3.88,11.61,1463018460,140,0.03,5,1463003640,9.997,38.48,1462972200,72.37,1463012940,37.97,1462976400,71.87,1463012940,,,,
2016-05-12,1463040000,Clear throughout the day.,clear-day,1463057100,1463122980,0.23,0,0,0,76.55,1463104920,46.47,1463145000,76.05,1463104920,46.96,1463145000,39.15,0.43,1025.9,2.81,8.97,1463042220,300,0.16,5,1463090040,9.997,48.51,1463061120,76.55,1463104920,49,1463061120,76.05,1463104920,,,,
2016-05-13,1463126400,Clear throughout the day.,clear-day,1463143320,1463209620,0.27,0,0,0,77.63,1463188800,49.57,1463234460,77.13,1463188800,50.06,1463234460,41.93,0.49,1026,1.77,5.75,1463190180,289,0,5,1463176440,9.997,46.47,1463145000,77.66,1463197200,46.96,1463145000,77.16,1463197200,,,,
2016-05-14,1463212800,Clear throughout the day.,clear-day,1463229480,1463296200,0.3,0,0,0,77.75,1463279400,53.5,1463317500,77.25,1463279400,53.99,1463317500,41.78,0.42,1016.6,2.58,7.46,1463284680,328,0.02,5,1463260140,9.997,49.57,1463234460,77.75,1463279400,50.06,1463234460,77.25,1463279400,,,,
2016-05-15,1463299200,Drizzle in the afternoon and evening.,rain,1463315700,1463382780,0.33,0.0009,0.0092,1,57.54,1463328000,42.4,1463409180,57.04,1463328000,42.89,1463409180,42.28,0.66,1009.6,2.49,7.02,1463353080,316,0.81,3,1463349180,9.997,47.75,1463382000,68.54,1463299200,48.24,1463382000,68.04,1463299200,1463353800,rain,,
2016-05-16,1463385600,Partly cloudy throughout the day.,partly-cloudy-day,1463401860,1463469420,0.36,0,0,0,57.6,1463449980,35.56,1463497200,57.1,1463449980,31.75,1463496720,33.42,0.56,1010.8,4.23,18.7,1463454780,0,0.66,5,1463435640,9.997,42.4,1463409180,57.6,1463449980,40.81,1463418300,57.1,1463449980,,,,
2016-05-17,1463472000,Light rain in the afternoon and evening.,rain,1463488080,1463556000,0.39,0.0034,0.0219,1,42.55,1463514840,38.64,1463564760,40.04,1463536860,36.79,1463540880,29.98,0.69,1009.4,4.16,18.35,1463511540,23,0.99,3,1463521980,9.49,35.56,1463497200,44.58,1463548080,31.75,1463496720,44.23,1463548320,1463528880,rain,,
2016-05-18,1463558400,Mostly cloudy throughout the day.,partly-cloudy-day,1463574300,1463642640,0.42,0,0,0,57.54,1463626800,38.29,1463664960,57.04,1463626800,38.78,1463664960,33.72,0.59,1015.5,1.93,4.96,1463623560,16,0.67,4,1463609460,9.997,38.64,1463564760,57.73,1463628900,39.13,1463564760,57.23,1463628900,,,,
2016-05-19,1463644800,Partly cloudy throughout the day.,partly-cloudy-day,1463660520,1463729220,0.45,0,0,0,67.72,1463711760,48.53,1463738160,67.22,1463711760,49.02,1463738160,35.33,0.52,1018.9,1.73,7.51,1463691060,77,0.44,4,1463687880,9.997,38.29,1463664960,67.72,1463711760,38.78,1463664960,67.22,1463711760,,,,
2016-05-20,1463731200,Partly cloudy throughout the day.,partly-cloudy-day,1463746680,1463815860,0.48,0,0,0,64.54,1463792400,48.44,1463838420,64.04,1463792400,48.93,1463838420,37.48,0.49,1009.7,3.37,18.33,1463795880,149,0.48,5,1463778900,9.997,48.53,1463738160,64.54,1463792400,49.02,1463738160,64.04,1463792400,,,,
2016-05-21,1463817600,Drizzle overnight.,partly-cloudy-day,1463832900,1463902440,0.51,0,0,0,62.53,1463857140,44.34,1463928000,62.03,1463857140,41.83,1463922480,41.47,0.6,1005.6,3.96,18.38,1463864460,263,0.48,5,1463860620,9.997,48.44,1463838420,62.53,1463857140,48.93,1463838420,62.03,1463857140,,,,
2016-05-22,1463904000,Light rain overnight.,rain,1463919120,1463989020,0.54,0.0008,0.011,0.99,63.55,1463965020,40.36,1464017160,63.05,1463965020,36.51,1464019200,38.47,0.62,1011.6,2.95,9.93,1463911560,250,0.81,5,1463954640,9.997,44.34,1463928000,63.55,1463965020,41.83,1463922480,63.05,1463965020,1463907960,rain,,
2016-05-23,1463990400,"Drizzle until afternoon, starting again overnight.",rain,1464005340,1464075660,0.57,0.0036,0.0255,1,55.8,1464057360,40.42,1464096600,55.3,1464057360,39.19,1464101760,37.36,0.71,1015.3,5.44,13.6,1464015780,250,0.79,5,1464044820,9.621,40.36,1464017160,55.8,1464057360,36.22,1464021120,55.3,1464057360,1464000300,rain,,
2016-05-24,1464076800,Drizzle starting in the afternoon.,rain,1464091560,1464162240,0.6,0.0003,0.0039,0.99,58.54,1464134400,41.27,1464183360,58.04,1464134400,40.16,1464184560,35.13,0.62,1019.4,3.08,16.04,1464130680,268,0.85,4,1464127740,9.997,40.42,1464096600,58.54,1464134400,39.19,1464101760,58.04,1464134400,1464148800,rain,,
2016-05-25,1464163200,Drizzle overnight.,rain,1464177780,1464248820,0.64,0.0004,0.0089,1,55.6,1464223920,43.46,1464277200,55.1,1464223920,42.46,1464271200,39.33,0.72,1021.4,3.11,9.17,1464228180,256,0.94,4,1464217140,9.95,41.27,1464183360,55.6,1464223920,40.16,1464184560,55.1,1464223920,1464174000,rain,,
2016-05-26,1464249600,Drizzle in the morning and afternoon.,rain,1464264000,1464335460,0.67,0.0027,0.0123,1,53.59,1464315300,45.53,1464354000,53.09,1464315300,46.02,1464354000,42.07,0.8,1025.5,1.8,6.33,1464314160,253,0.99,3,1464299640,9.635,43.46,1464277200,54.22,1464323340,42.46,1464271200,53.72,1464323340,1464288240,rain,,
2016-05-27,1464336000,Overcast throughout the day.,cloudy,1464350220,1464422040,0.7,0,0,0,58.6,1464398400,37.3,1464438960,58.1,1464398400,35.58,1464440040,40.54,0.64,1023,0.66,4.8,1464404280,349,0.93,3,1464386040,9.997,45.53,1464354000,59.53,1464408000,46.02,1464354000,59.03,1464408000,,,,
