Date,Date,sunriseTime,sunsetTime,moonPhase,humidity,windSpeed,windBearing,cloudCover,uvIndex,temperatureMin,temperatureMax,precipType,precipIntensity,precipAccumulation,winningTime,iceThickness,flowVolume
4055,2017-02-22,1487784540.0,1487818440.0,0.89,0.71,3.95,56.0,0.99,0.0,-1.09,6.97,snow,0.0038,2.46,0,35.0,7300
4056,2017-02-23,1487870700.0,1487905020.0,0.92,0.81,6.09,66.0,0.91,1.0,5.56,24.71,snow,0.0066,3.39,0,31.5,7300
4057,2017-02-24,1487956920.0,1487991600.0,0.95,0.82,5.47,233.0,0.99,1.0,16.47,37.54,snow,0.0048,1.49,0,31.5,7300
4058,2017-02-25,1488043080.0,1488078180.0,0.99,0.8,6.66,225.0,1.0,1.0,28.75,36.57,snow,0.0036,0.74,0,31.5,7300
4059,2017-02-26,1488129300.0,1488164760.0,0.02,0.74,8.84,234.0,1.0,1.0,26.92,34.0,snow,0.0005,0.13,0,31.5,7300
4060,2017-02-27,1488215460.0,1488251400.0,0.06,0.72,4.92,247.0,0.82,1.0,13.91,28.93,snow,0.0027,0.81,0,31.5,7300
4061,2017-02-28,1488301680.0,1488337980.0,0.09,0.58,7.46,333.0,0.42,1.0,1.42,14.55,snow,0.0021,1.03,0,31.5,7300
4062,2017-03-01,1488387840.0,1488424560.0,0.13,0.56,1.86,93.0,0.06,1.0,-26.23,6.19,None,0.0,0.0,0,31.5,7300
4063,2017-03-02,1488474060.0,1488511140.0,0.17,0.62,1.54,141.0,0.53,1.0,-32.98,-5.06,None,0.0,0.0,0,31.5,7300
4064,2017-03-03,1488560220.0,1488597720.0,0.21,0.59,1.52,248.0,0.21,1.0,-25.17,6.14,snow,0.0001,0.07,0,31.5,7300
4065,2017-03-04,1488646380.0,1488684300.0,0.24,0.67,6.87,251.0,0.95,1.0,3.56,12.01,snow,0.001,0.56,0,31.5,7300
4066,2017-03-05,1488732600.0,1488770880.0,0.28,0.58,2.02,152.0,0.18,1.0,-21.94,10.93,None,0.0,0.0,0,38.0,7300
4067,2017-03-06,1488818760.0,1488857520.0,0.31,0.56,1.99,102.0,0.0,1.0,-26.8,1.98,None,0.0,0.0,0,38.0,7300
4068,2017-03-07,1488904980.0,1488944100.0,0.35,0.68,0.84,278.0,0.0,1.0,-37.62,0.58,None,0.0,0.0,0,38.0,7300
4069,2017-03-08,1488991140.0,1489030680.0,0.39,0.64,0.33,140.0,0.0,1.0,-35.66,-1.59,None,0.0,0.0,0,38.0,7300
4070,2017-03-09,1489077300.0,1489117260.0,0.42,0.62,2.0,92.0,0.23,1.0,-31.22,6.61,None,0.0,0.0,0,38.0,7300
4071,2017-03-10,1489163520.0,1489203840.0,0.45,0.67,2.0,81.0,1.0,1.0,2.89,11.94,snow,0.0032,1.82,0,38.0,7300
4072,2017-03-11,1489249680.0,1489290420.0,0.49,0.49,6.62,69.0,0.43,1.0,10.44,21.59,None,0.0,0.0,0,38.0,7300
4073,2017-03-12,1489335900.0,1489377000.0,0.52,0.61,1.45,318.0,0.0,1.0,-8.32,20.52,None,0.0,0.0,0,38.0,7300
4074,2017-03-13,1489422060.0,1489463580.0,0.55,0.7,1.26,293.0,0.44,1.0,-18.83,13.72,snow,0.0003,0.13,0,38.0,7300
4075,2017-03-14,1489508280.0,1489550160.0,0.58,0.61,2.67,326.0,0.29,1.0,-19.26,7.57,None,0.0,0.0,0,38.0,7300
4076,2017-03-15,1489594440.0,1489636740.0,0.61,0.58,3.24,340.0,0.0,1.0,-30.2,5.76,None,0.0,0.0,0,38.0,7400
4077,2017-03-16,1489680600.0,1489723320.0,0.64,0.53,2.3,310.0,0.0,1.0,-27.57,6.59,None,0.0,0.0,0,39.5,7400
4078,2017-03-17,1489766820.0,1489809900.0,0.68,0.62,0.41,150.0,0.0,1.0,-31.2,5.77,None,0.0,0.0,0,39.5,7400
4079,2017-03-18,1489852980.0,1489896480.0,0.71,0.55,0.55,170.0,0.05,2.0,-29.0,9.19,None,0.0,0.0,0,39.5,7400
4080,2017-03-19,1489939140.0,1489983060.0,0.74,0.55,1.45,292.0,0.0,2.0,-25.15,14.7,None,0.0,0.0,0,39.5,7400
4081,2017-03-20,1490025360.0,1490069640.0,0.77,0.55,2.77,274.0,0.39,1.0,-10.7,14.82,None,0.0,0.0,0,39.5,7400
4082,2017-03-21,1490111520.0,1490156220.0,0.8,0.56,0.77,289.0,0.0,2.0,-20.63,17.29,None,0.0,0.0,0,39.5,7400
4083,2017-03-22,1490197740.0,1490242800.0,0.83,0.55,1.66,283.0,0.09,2.0,-24.42,21.15,snow,0.0001,0.02,0,39.5,7400
4084,2017-03-23,1490283900.0,1490329380.0,0.86,0.58,3.03,272.0,0.08,2.0,-7.53,19.75,None,0.0,0.0,0,36.3,7500
4085,2017-03-24,1490370060.0,1490415960.0,0.9,0.58,1.28,299.0,0.0,2.0,-16.57,19.68,None,0.0,0.0,0,36.3,7500
4086,2017-03-25,1490456280.0,1490502540.0,0.93,0.55,0.36,156.0,0.0,2.0,-20.79,21.62,None,0.0,0.0,0,36.3,7500
4087,2017-03-26,1490542440.0,1490589120.0,0.97,0.54,0.66,8.0,0.0,2.0,-17.0,24.71,None,0.0,0.0,0,36.3,7500
4088,2017-03-27,1490628600.0,1490675700.0,0.0,0.56,2.39,312.0,0.54,2.0,-8.44,22.07,None,0.0,0.0,0,36.3,7500
4089,2017-03-28,1490714820.0,1490762280.0,0.04,0.6,3.68,314.0,0.48,2.0,11.94,23.6,None,0.0,0.0,0,36.3,7600
4090,2017-03-29,1490800980.0,1490848860.0,0.08,0.66,2.97,265.0,0.65,2.0,8.55,26.14,None,0.0,0.0,0,36.3,7600
4091,2017-03-30,1490887140.0,1490935440.0,0.12,0.72,2.3,80.0,0.47,2.0,7.41,29.17,None,0.0,0.0,0,39.7,7600
4092,2017-03-31,1490973360.0,1491022020.0,0.16,0.64,1.78,302.0,0.28,2.0,11.81,40.71,None,0.0,0.0,0,39.7,7600
4093,2017-04-01,1491059520.0,1491108600.0,0.19,0.59,1.94,301.0,0.29,2.0,21.26,48.06,None,0.0,0.0,0,39.7,7700
4094,2017-04-02,1491145680.0,1491195180.0,0.23,0.6,2.34,219.0,0.78,2.0,30.89,46.64,rain,0.0012,0.0,0,39.7,7700
4095,2017-04-03,1491231900.0,1491281760.0,0.27,0.53,4.52,77.0,0.04,3.0,20.61,46.19,None,0.0,0.0,0,38.8,7700
4096,2017-04-04,1491318060.0,1491368340.0,0.3,0.36,8.95,60.0,0.29,3.0,36.59,50.28,None,0.0,0.0,0,38.8,7700
4097,2017-04-05,1491404220.0,1491454920.0,0.34,0.49,4.33,22.0,0.16,3.0,28.05,45.42,None,0.0,0.0,0,38.8,7700
4098,2017-04-06,1491490440.0,1491541500.0,0.37,0.7,3.81,311.0,0.99,2.0,27.91,35.59,snow,0.001,0.24,0,39.5,7700
4099,2017-04-07,1491576600.0,1491628140.0,0.4,0.68,3.9,333.0,1.0,2.0,21.77,30.56,snow,0.0023,0.61,0,39.5,7700
4100,2017-04-08,1491662820.0,1491714720.0,0.43,0.59,3.89,315.0,0.72,2.0,17.34,28.58,None,0.0,0.0,0,39.5,7700
4101,2017-04-09,1491748980.0,1491801300.0,0.47,0.53,3.01,301.0,0.0,3.0,10.16,41.86,None,0.0,0.0,0,39.5,7700
4102,2017-04-10,1491835140.0,1491887880.0,0.5,0.53,1.6,300.0,0.04,3.0,14.64,47.55,None,0.0,0.0,0,39.0,7700
4103,2017-04-11,1491921360.0,1491974460.0,0.53,0.48,2.41,288.0,0.0,3.0,22.57,49.38,None,0.0,0.0,0,39.0,7700
4104,2017-04-12,1492007520.0,1492061040.0,0.56,0.54,1.13,79.0,0.0,3.0,17.09,50.9,None,0.0,0.0,0,39.0,7700
4105,2017-04-13,1492093680.0,1492147620.0,0.59,0.33,7.17,56.0,0.0,3.0,33.81,49.15,None,0.0,0.0,0,37.0,7710
4106,2017-04-14,1492179900.0,1492234200.0,0.62,0.37,3.78,77.0,0.0,0.0,28.88,50.69,None,0.0,0.0,0,37.0,7730
4107,2017-04-15,1492266060.0,1492320780.0,0.65,0.57,4.21,325.0,0.0,3.0,23.6,37.11,None,0.0,0.0,0,37.0,7750
4108,2017-04-16,1492352280.0,1492407420.0,0.68,0.42,4.77,60.0,0.04,3.0,22.94,41.19,None,0.0,0.0,0,37.0,7780
4109,2017-04-17,1492438440.0,1492494000.0,0.71,0.35,5.08,0.0,0.0,3.0,19.42,38.01,None,0.0,0.0,0,35.6,7830
4110,2017-04-18,1492524600.0,1492580580.0,0.74,0.38,3.67,1.0,0.0,3.0,15.41,42.56,None,0.0,0.0,0,35.6,7870
4111,2017-04-19,1492610820.0,1492667160.0,0.77,0.3,9.95,52.0,0.0,4.0,27.99,39.66,None,0.0,0.0,0,35.6,7920
4112,2017-04-20,1492696980.0,1492753740.0,0.81,0.3,6.9,49.0,0.0,4.0,25.57,44.12,None,0.0,0.0,0,34.7,7970
4113,2017-04-21,1492783200.0,1492840320.0,0.84,0.34,5.03,72.0,0.0,4.0,22.8,48.54,None,0.0,0.0,0,34.7,8030
4114,2017-04-22,1492869360.0,1492926960.0,0.88,0.41,3.25,357.0,0.0,4.0,24.99,50.55,None,0.0,0.0,0,34.7,8090
4115,2017-04-23,1492955520.0,1493013540.0,0.91,0.42,2.42,10.0,0.0,4.0,25.68,52.52,None,0.0,0.0,0,34.7,8170
4116,2017-04-24,1493041740.0,1493100120.0,0.95,0.47,2.98,312.0,0.04,4.0,30.01,53.21,None,0.0,0.0,0,29.7,8300
4117,2017-04-25,1493127900.0,1493186700.0,0.99,0.49,4.25,314.0,0.56,4.0,34.81,46.0,None,0.0,0.0,0,29.7,8470
4118,2017-04-26,1493214120.0,1493273340.0,0.03,0.53,4.3,318.0,0.46,4.0,27.4,44.99,None,0.0,0.0,0,29.7,8830
4119,2017-04-27,1493300280.0,1493359920.0,0.07,0.53,5.26,315.0,0.62,4.0,27.52,42.58,None,0.0,0.0,0,29.7,9530
4120,2017-04-28,1493386500.0,1493446500.0,0.11,0.53,1.04,318.0,0.21,4.0,25.39,52.63,None,0.0,0.0,0,29.7,10600
4121,2017-04-29,1493472660.0,1493533140.0,0.14,0.56,1.49,347.0,0.3,4.0,30.26,55.3,None,0.0,0.0,0,29.7,12400
4122,2017-04-30,1493558820.0,1493619720.0,0.18,0.56,4.16,91.0,0.31,4.0,28.39,56.78,None,0.0,0.0,0,29.7,15100
4123,2017-05-01,1493645040.0,1493706300.0,0.22,0.44,3.54,96.0,0.12,4.0,36.37,56.14,None,0.0,0.0,2020-03-25 12:00:00,29.7,19600
4124,2017-05-02,1493731200.0,1493792940.0,0.25,0.4,3.69,65.0,0.11,4.0,30.59,59.2,None,0.0,0.0,0,29.7,24700
4125,2017-05-03,1493817420.0,1493879520.0,0.29,0.46,4.78,38.0,0.68,3.0,41.54,53.55,rain,0.0009,0.0,0,29.7,29100
4126,2017-05-04,1493903580.0,1493966100.0,0.32,0.68,2.48,237.0,0.81,3.0,34.56,56.52,None,0.0,0.0,0,29.7,31800
4127,2017-05-05,1493989800.0,1494052740.0,0.35,0.59,1.91,81.0,0.68,4.0,38.44,58.46,None,0.0,0.0,0,29.7,31200
4128,2017-05-06,1494075960.0,1494139320.0,0.39,0.38,5.96,98.0,0.01,5.0,38.94,65.52,None,0.0,0.0,0,29.7,29900
4129,2017-05-07,1494162180.0,1494225900.0,0.42,0.33,3.89,146.0,0.11,5.0,33.79,65.52,None,0.0,0.0,0,29.7,30500
4130,2017-05-08,1494248340.0,1494312540.0,0.45,0.41,5.72,211.0,0.59,4.0,49.51,60.56,None,0.0,0.0,0,29.7,32000
4131,2017-05-09,1494334560.0,1494399120.0,0.48,0.64,2.75,263.0,0.5,3.0,37.95,59.64,rain,0.0006,0.0,0,29.7,33000
4132,2017-05-10,1494420780.0,1494485760.0,0.51,0.51,3.11,284.0,0.17,5.0,36.93,60.95,None,0.0,0.0,0,29.7,35700
4133,2017-05-11,1494506940.0,1494572340.0,0.54,0.49,1.72,42.0,0.45,4.0,30.0,66.83,None,0.0,0.0,0,29.7,37800
4134,2017-05-12,1494593160.0,1494658920.0,0.57,0.56,2.92,45.0,0.3,4.0,34.46,65.0,rain,0.0011,0.0,0,29.7,39700
4135,2017-05-13,1494679320.0,1494745560.0,0.6,0.6,4.84,345.0,0.12,5.0,40.04,60.96,None,0.0,0.0,0,29.7,40300
4136,2017-05-14,1494765540.0,1494832140.0,0.63,0.61,3.15,276.0,0.8,3.0,39.9,62.09,None,0.0,0.0,0,29.7,38400
4137,2017-05-15,1494851760.0,1494918780.0,0.66,0.47,2.07,209.0,0.17,5.0,39.16,67.6,None,0.0,0.0,0,29.7,38700
4138,2017-05-16,1494937920.0,1495005360.0,0.69,0.39,3.21,102.0,0.07,5.0,40.88,72.22,None,0.0,0.0,0,29.7,42300
4139,2017-05-17,1495024140.0,1495091940.0,0.72,0.35,5.49,184.0,0.11,5.0,41.67,69.95,None,0.0,0.0,0,29.7,44900
4140,2017-05-18,1495110360.0,1495178580.0,0.76,0.4,2.55,206.0,0.28,4.0,42.15,62.95,None,0.0,0.0,0,29.7,42500
4141,2017-05-19,1495196520.0,1495265160.0,0.79,0.57,2.42,248.0,0.5,5.0,36.85,59.91,rain,0.0009,0.0,0,29.7,37800
4142,2017-05-20,1495282740.0,1495351800.0,0.82,0.54,1.57,293.0,0.34,4.0,33.17,62.61,None,0.0,0.0,0,29.7,34000
4143,2017-05-21,1495368960.0,1495438380.0,0.86,0.57,1.96,52.0,0.45,5.0,34.41,64.1,None,0.0,0.0,0,29.7,30600
4144,2017-05-22,1495455180.0,1495524960.0,0.9,0.83,4.03,221.0,0.97,3.0,45.59,58.6,rain,0.0068,0.0,0,29.7,28200
4145,2017-05-23,1495541400.0,1495611600.0,0.94,0.58,5.04,226.0,0.74,4.0,45.58,57.13,None,0.0,0.0,0,29.7,27200
4146,2017-05-24,1495627560.0,1495698180.0,0.98,0.57,7.35,138.0,0.4,5.0,41.0,62.35,rain,0.0002,0.0,0,29.7,26900
4147,2017-05-25,1495713780.0,1495784760.0,0.02,0.65,3.23,230.0,0.89,3.0,38.89,52.16,rain,0.0003,0.0,0,29.7,28500
4148,2017-05-26,1495800000.0,1495871400.0,0.05,0.55,3.11,170.0,0.77,4.0,34.98,55.06,rain,0.0005,0.0,0,29.7,27000
4149,2017-05-27,1495886220.0,1495957980.0,0.09,0.41,3.35,184.0,0.29,5.0,32.38,58.72,None,0.0,0.0,0,29.7,25300
4150,2017-05-28,1495972440.0,1496044560.0,0.13,0.42,3.48,88.0,0.41,5.0,36.59,63.54,None,0.0,0.0,0,29.7,23600
4151,2017-05-29,1496058660.0,1496131140.0,0.17,0.49,3.58,209.0,0.83,4.0,49.98,61.56,rain,0.0007,0.0,0,29.7,22000
4152,2017-05-30,1496144940.0,1496217780.0,0.21,0.64,3.5,217.0,0.72,4.0,33.33,61.12,rain,0.0004,0.0,0,29.7,21400
4153,2017-05-31,1496231160.0,1496304360.0,0.24,0.46,1.33,315.0,0.29,6.0,40.9,66.29,None,0.0,0.0,0,29.7,21700
4154,2018-01-01,1514836560.0,1514851620.0,0.51,0.48,8.24,56.0,0.25,0.0,9.53,19.71,None,0.0,0.0,0,29.7,7610
4155,2018-01-02,1514922840.0,1514938140.0,0.54,0.63,6.6,60.0,0.43,0.0,15.53,33.1,None,0.0,0.0,0,29.7,7610
4156,2018-01-03,1515009180.0,1515024660.0,0.58,0.82,1.06,248.0,0.29,0.0,5.03,15.96,None,0.0,0.0,0,29.7,7600
4157,2018-01-04,1515095460.0,1515111240.0,0.62,0.83,0.93,92.0,0.88,0.0,8.22,14.31,None,0.0,0.0,0,29.7,7600
4158,2018-01-05,1515181800.0,1515197760.0,0.66,0.78,7.63,61.0,0.32,0.0,2.01,23.38,None,0.0,0.0,0,29.7,7590
4159,2018-01-06,1515268080.0,1515284340.0,0.69,0.75,2.58,56.0,0.0,0.0,-5.18,22.07,None,0.0,0.0,0,29.7,7580
4160,2018-01-07,1515354360.0,1515370920.0,0.73,0.73,0.08,169.0,0.0,0.0,-16.12,-4.8,None,0.0,0.0,0,29.7,7580
4161,2018-01-08,1515440640.0,1515457440.0,0.76,0.65,1.75,60.0,0.0,0.0,-22.07,3.6,None,0.0,0.0,0,29.7,7570
4162,2018-01-09,1515526920.0,1515544020.0,0.79,0.43,12.88,69.0,0.0,0.0,-0.7,5.54,None,0.0,0.0,0,29.7,7570
4163,2018-01-10,1515613200.0,1515630600.0,0.82,0.49,8.91,73.0,0.61,0.0,-3.11,2.3,None,0.0,0.0,0,29.7,7560
4164,2018-01-11,1515699480.0,1515717180.0,0.85,0.44,12.72,66.0,0.29,0.0,-0.76,3.65,None,0.0,0.0,0,29.7,7560
4165,2018-01-12,1515785760.0,1515803760.0,0.88,0.47,12.98,67.0,0.0,0.0,2.57,10.72,None,0.0,0.0,0,29.7,7550
4166,2018-01-13,1515872040.0,1515890340.0,0.91,0.53,15.24,66.0,0.1,0.0,9.55,21.6,None,0.0,0.0,0,29.7,7550
4167,2018-01-14,1515958260.0,1515976920.0,0.94,0.64,10.91,66.0,0.0,0.0,19.31,31.3,None,0.0,0.0,0,29.7,7540
4168,2018-01-15,1516044540.0,1516063500.0,0.97,0.78,1.33,259.0,0.51,0.0,3.88,30.51,snow,0.0001,0.06,0,29.7,7540
4169,2018-01-16,1516130760.0,1516150080.0,0.0,0.86,0.81,245.0,0.64,0.0,5.26,25.08,snow,0.0026,0.8,0,29.7,7540
4170,2018-01-17,1516217040.0,1516236720.0,0.04,0.85,4.42,64.0,0.93,0.0,20.74,39.56,snow,0.0056,1.73,0,29.7,7540
4171,2018-01-18,1516303260.0,1516323300.0,0.07,0.89,1.36,264.0,1.0,0.0,14.27,24.49,None,0.0,0.0,0,29.7,7530
4172,2018-01-19,1516389480.0,1516409880.0,0.1,0.81,2.52,256.0,1.0,0.0,3.97,15.3,snow,0.003,1.51,0,29.7,7530
4173,2018-01-20,1516475760.0,1516496520.0,0.13,0.65,2.56,265.0,0.64,0.0,-16.81,3.65,None,0.0,0.0,0,29.7,7530
4174,2018-01-21,1516561980.0,1516583100.0,0.16,0.7,0.87,296.0,0.97,0.0,-18.07,-9.05,None,0.0,0.0,0,29.7,7530
4175,2018-01-22,1516648200.0,1516669680.0,0.19,0.7,1.08,280.0,1.0,0.0,-11.56,-6.12,snow,0.0009,0.96,0,29.7,7530
4176,2018-01-23,1516734420.0,1516756320.0,0.23,0.63,3.43,278.0,0.96,0.0,-28.54,-11.06,snow,0.0004,0.44,0,29.7,7530
4177,2018-01-24,1516820640.0,1516842900.0,0.26,0.61,1.8,261.0,0.51,0.0,-37.86,-28.16,None,0.0,0.0,0,29.7,7530
4178,2018-01-25,1516906860.0,1516929540.0,0.3,0.61,0.96,283.0,0.86,0.0,-32.27,-21.5,snow,0.0004,0.91,0,29.7,7530
4179,2018-01-26,1516993080.0,1517016120.0,0.33,0.64,0.74,81.0,0.57,0.0,-30.97,-13.79,None,0.0,0.0,0,29.7,7530
4180,2018-01-27,1517079300.0,1517102700.0,0.37,0.68,1.19,92.0,0.14,0.0,-26.43,-11.24,None,0.0,0.0,0,29.7,7530
4181,2018-01-28,1517165520.0,1517189340.0,0.41,0.65,0.85,41.0,0.03,0.0,-29.78,-16.27,None,0.0,0.0,0,29.7,7530
4182,2018-01-29,1517251740.0,1517275920.0,0.45,0.63,0.19,108.0,0.11,0.0,-32.92,-17.26,None,0.0,0.0,0,29.7,7530
4183,2018-01-30,1517337960.0,1517362560.0,0.49,0.67,0.35,283.0,0.42,0.0,-28.91,-9.96,None,0.0,0.0,0,29.7,7530
4184,2018-01-31,1517424180.0,1517449140.0,0.53,0.65,2.67,57.0,0.0,0.0,-30.28,2.03,None,0.0,0.0,0,29.7,7530
4185,2018-02-01,1517510400.0,1517535780.0,0.56,0.65,7.13,59.0,0.0,0.0,-22.11,-1.0,None,0.0,0.0,0,29.7,7540
4186,2018-02-02,1517596620.0,1517622360.0,0.6,0.6,8.55,59.0,0.0,0.0,-18.15,8.31,None,0.0,0.0,0,29.7,7540
4187,2018-02-03,1517682840.0,1517708940.0,0.64,0.54,11.31,68.0,0.0,0.0,-1.5,6.84,None,0.0,0.0,0,29.7,7540
4188,2018-02-04,1517769000.0,1517795580.0,0.67,0.54,5.59,66.0,0.0,0.0,-9.91,6.07,None,0.0,0.0,0,29.7,7540
4189,2018-02-05,1517855220.0,1517882160.0,0.7,0.65,1.45,51.0,0.0,0.0,-20.57,10.39,None,0.0,0.0,0,29.7,7540
4190,2018-02-06,1517941440.0,1517968800.0,0.74,0.52,6.06,47.0,0.0,0.0,-3.98,11.53,None,0.0,0.0,0,29.7,7540
4191,2018-02-07,1518027660.0,1518055380.0,0.77,0.52,4.87,64.0,0.0,0.0,-15.42,7.89,None,0.0,0.0,0,29.7,7540
4192,2018-02-08,1518113820.0,1518141960.0,0.8,0.5,7.9,74.0,0.0,0.0,-17.64,11.47,None,0.0,0.0,0,29.7,7540
4193,2018-02-09,1518200040.0,1518228600.0,0.83,0.44,8.68,72.0,0.0,0.0,4.37,13.11,None,0.0,0.0,0,29.7,7550
